Score, Film Name, Year, Date Rated, Mini Review, URL, IMDB ID
2,"Jason X",2002,"Jun 29 2014, 00:59","",https://www.criticker.com/film/Jason-X/,tt0211443
2,"Jesus of Nazareth",1977,"Jun 29 2014, 00:58","",https://www.criticker.com/tv/Jesus-of-Nazareth/,tt0075520
2,"Joker",2019,"Oct 07 2019, 23:45","",https://www.criticker.com/film/Joker-2019/,tt7286456
2,"Ju-on: The Grudge",2003,"Jun 29 2014, 00:58","",https://www.criticker.com/film/Ju-on-The-Grudge/,tt0364385
2,"Jurassic Park III",2001,"Jun 22 2014, 20:07","",https://www.criticker.com/film/Jurassic-Park-III/,tt0163025
2,"Jurassic World: Fallen Kingdom",2018,"Jul 02 2018, 13:09","",https://www.criticker.com/film/Jurassic-World-Fallen-Kingdom/,tt4881806
2,"Justice League",2017,"Feb 17 2018, 01:54","",https://www.criticker.com/film/Justice-League-2017/,tt0974015
2,"The Karate Kid, Part III",1989,"Jul 13 2016, 16:34","",https://www.criticker.com/film/The-Karate-Kid-Part-III/,tt0097647
2,"Kazaam",1996,"Feb 16 2015, 05:55","",https://www.criticker.com/film/Kazaam/,tt0116756
2,"King Arthur",2004,"Jun 21 2014, 22:36","",https://www.criticker.com/film/King-Arthur/,tt0349683
2,"Kingdom of Heaven",2005,"Jun 22 2014, 18:57","",https://www.criticker.com/film/Kingdom-of-Heaven/,tt0320661
2,"A Knight's Tale",2001,"Jun 21 2014, 21:48","",https://www.criticker.com/film/A-Knights-Tale/,tt0183790
2,"Kung Fu Panda",2008,"Jun 21 2014, 21:31","",https://www.criticker.com/film/Kung-Fu-Panda/,tt0441773
2,"Lady in the Water",2006,"Jun 28 2014, 21:13","",https://www.criticker.com/film/Lady-in-the-Water/,tt0452637
2,"Land of the Dead",2005,"Jun 21 2014, 22:17","",https://www.criticker.com/film/Land-of-the-Dead/,tt0418819
2,"Last Action Hero",1993,"May 27 2015, 15:42","",https://www.criticker.com/film/Last-Action-Hero/,tt0107362
2,"The Last House on the Left",2009,"Jun 22 2014, 20:01","",https://www.criticker.com/film/The-Last-House-on-the-2009/,tt0844708
2,"The Last of the Mohicans",1992,"Jun 22 2014, 18:55","",https://www.criticker.com/film/The-Last-of-the-Mohicans-1992/,tt0104691
2,"Life",2017,"Sep 03 2017, 23:23","",https://www.criticker.com/film/Life-2017/,tt5442430
2,"Lights Out",2016,"Jun 22 2019, 21:22","",https://www.criticker.com/film/Lights-Out-2016/,tt4786282
2,"Limitless",2011,"Jan 22 2019, 05:33","",https://www.criticker.com/film/Limitless/,tt1219289
2,"Ma",2019,"Apr 13 2021, 06:10","",https://www.criticker.com/film/Ma-2019/,tt7958736
2,"The Magnificent Seven",2016,"May 29 2020, 21:15","",https://www.criticker.com/film/The-Magnificent-Seven-2016/,tt2404435
2,"Man of Steel",2013,"Jun 21 2014, 22:29","",https://www.criticker.com/film/Man-of-Steel/,tt0770828
2,"The Mask",1994,"Jun 21 2014, 21:58","",https://www.criticker.com/film/The-Mask/,tt0110475
2,"The Matrix Reloaded",2003,"Jun 21 2014, 21:25","",https://www.criticker.com/film/The-Matrix-Reloaded/,tt0234215
2,"Mighty Morphin Power Rangers: The Movie",1995,"Jun 23 2014, 03:50","",https://www.criticker.com/film/Mighty-Morphin-Power-Rangers-The/,tt0113820
2,"Mission: Impossible",1996,"Jun 21 2014, 22:19","",https://www.criticker.com/film/Mission-Impossible/,tt0117060
2,"Mission: Impossible III",2006,"Jun 21 2014, 21:43","",https://www.criticker.com/film/Mission-Impossible-III/,tt0317919
2,"Money Monster",2016,"May 16 2019, 15:41","",https://www.criticker.com/film/Money-Monster/,tt2241351
2,"Mr. and Mrs. Smith",2005,"Jun 21 2014, 22:19","",https://www.criticker.com/film/Mr-and-Mrs-Smith-2005/,tt0356910
2,"Mr. Nobody",2009,"Feb 28 2015, 18:05","",https://www.criticker.com/film/Mr-Nobody/,tt0485947
2,"My Super Ex-Girlfriend",2006,"Sep 15 2014, 22:41","",https://www.criticker.com/film/My-Super-Ex-Girlfriend/,tt0465624
2,"Nerve",2016,"Jul 20 2017, 23:00","",https://www.criticker.com/film/Nerve/,tt3531824
2,"Night at the Museum",2006,"Jun 21 2014, 22:01","",https://www.criticker.com/film/Night-at-the-Museum/,tt0477347
2,"Night at the Museum: Battle of the Smithsonian",2009,"Jun 22 2014, 02:08","",https://www.criticker.com/film/Night-at-the-Museum-Battle/,tt1078912
2,"Non-Stop",2014,"May 27 2015, 15:48","",https://www.criticker.com/film/Non-Stop-2014/,tt2024469
2,"Omen III: The Final Conflict",1981,"Jun 28 2014, 21:53","",https://www.criticker.com/film/Omen-III-The-Final-Conflict/,tt0082377
2,"Ouija",2014,"May 17 2020, 21:49","",https://www.criticker.com/film/Ouija-2014/,tt1204977
2,"The Passion of the Christ",2004,"Jun 23 2014, 03:52","",https://www.criticker.com/film/The-Passion-of-the-Christ/,tt0335345
2,"Pearl Harbor",2001,"Jun 22 2014, 18:59","",https://www.criticker.com/film/Pearl-Harbor/,tt0213149
2,"Percy Jackson &amp; the Olympians: The Lightning Thief",2010,"Jun 28 2014, 21:27","",https://www.criticker.com/film/Percy-Jackson-and-the-Olympians/,tt0814255
2,"Predators",2010,"Jun 22 2014, 20:01","",https://www.criticker.com/film/Predators/,tt1424381
2,"Pretty Woman",1990,"Jun 23 2014, 03:46","",https://www.criticker.com/film/Pretty-Woman/,tt0100405
2,"The Prince of Egypt",1998,"Jun 21 2014, 22:17","",https://www.criticker.com/film/The-Prince-of-Egypt/,tt0120794
2,"Prometheus",2012,"Jun 21 2014, 22:01","",https://www.criticker.com/film/Prometheus/,tt1446714
2,"The Purge",2013,"Jun 29 2014, 01:03","",https://www.criticker.com/film/The-Purge/,tt2184339
2,"The Purge: Anarchy",2014,"Mar 30 2021, 03:43","",https://www.criticker.com/film/The-Purge-Anarchy/,tt2975578
2,"The Pursuit of Happyness",2006,"Jun 21 2014, 21:32","",https://www.criticker.com/film/The-Pursuit-of-Happyness/,tt0454921
2,"Quantum of Solace",2008,"Jun 22 2014, 20:11","",https://www.criticker.com/film/Quantum-of-Solace/,tt0830515
2,"Rambo III",1988,"Jun 28 2014, 21:11","",https://www.criticker.com/film/Rambo-III/,tt0095956
2,"Ratter",2015,"Nov 20 2017, 23:57","",https://www.criticker.com/film/Ratter/,tt3836512
2,"Red Eye",2005,"Jul 05 2016, 13:51","",https://www.criticker.com/film/Red-Eye/,tt0421239
2,"The Rite",2011,"Jul 06 2014, 23:18","",https://www.criticker.com/film/The-Rite/,tt1161864
2,"The Road",2009,"Jun 21 2014, 21:59","",https://www.criticker.com/film/The-Road-2009/,tt0898367
2,"Rocky III",1982,"Jun 21 2014, 21:42","",https://www.criticker.com/film/Rocky-III/,tt0084602
2,"Rocky IV",1985,"Jun 21 2014, 22:32","",https://www.criticker.com/film/Rocky-IV/,tt0089927
2,"Rumble in the Bronx",1995,"Jun 28 2014, 21:58","",https://www.criticker.com/film/Rumble-in-the-Bronx/,tt0113326
2,"S.W.A.T.",2003,"Jun 21 2014, 21:52","",https://www.criticker.com/film/SWAT/,tt0257076
2,"Saving Private Ryan",1998,"Jun 21 2014, 21:41","",https://www.criticker.com/film/Saving-Private-Ryan/,tt0120815
2,"Saw",2003,"Jun 21 2014, 21:56","",https://www.criticker.com/film/Saw/,tt0495241
2,"Secret Window",2004,"Jun 28 2014, 19:47","",https://www.criticker.com/film/Secret-Window/,tt0363988
2,"A Serbian Film",2010,"Jun 23 2014, 03:52","",https://www.criticker.com/film/A-Serbian-Film/,tt1273235
2,"Shocker",1989,"Oct 18 2020, 05:31","",https://www.criticker.com/film/Shocker/,tt0098320
2,"Shrek the Halls",2007,"Jun 28 2014, 20:37","",https://www.criticker.com/tv/Shrek-the-Halls/,tt0897387
2,"Simone",2002,"Jun 21 2014, 22:07","",https://www.criticker.com/film/Simone/,tt0258153
2,"The Simpsons Movie",2007,"Jun 22 2014, 20:11","",https://www.criticker.com/film/The-Simpsons-Movie/,tt0462538
2,"Small Soldiers",1998,"Jun 29 2014, 00:56","",https://www.criticker.com/film/Small-Soldiers/,tt0122718
2,"The Social Network",2010,"Jun 21 2014, 21:43","",https://www.criticker.com/film/The-Social-Network/,tt1285016
2,"Something's Gotta Give",2003,"Jul 05 2016, 13:52","",https://www.criticker.com/film/Somethings-Gotta-Give/,tt0337741
2,"Space Cowboys",2000,"Jun 28 2014, 20:52","",https://www.criticker.com/film/Space-Cowboys/,tt0186566
2,"Space Jam: A New Legacy",2021,"Jul 19 2021, 04:55","",https://www.criticker.com/film/Space-Jam-A-New-Legacy/,tt3554046
2,"Spanglish",2004,"Jun 22 2014, 20:09","",https://www.criticker.com/film/Spanglish/,tt0371246
2,"Spawn",1997,"Jul 06 2014, 23:18","",https://www.criticker.com/film/Spawn/,tt0120177
2,"Star Trek",2009,"Jun 22 2014, 19:57","",https://www.criticker.com/film/Star-Trek/,tt0796366
2,"Star Wars: Episode VII - The Force Awakens",2015,"Jan 05 2016, 00:02","",https://www.criticker.com/film/Star-Wars-Episode-VII/,tt2488496
2,"Stigmata",1999,"Jun 23 2014, 03:48","",https://www.criticker.com/film/Stigmata/,tt0145531
2,"The Strangers",2008,"Jun 29 2014, 01:02","",https://www.criticker.com/film/The-Strangers/,tt0482606
2,"Taken 2",2012,"May 27 2015, 15:41","",https://www.criticker.com/film/Taken-2/,tt1397280
2,"Tapa Na Pantera",2006,"Jun 23 2014, 03:50","",https://www.criticker.com/film/Tapa-Na-Pantera/,tt0945517
2,"Them",2006,"Feb 01 2020, 23:01","",https://www.criticker.com/film/Them-2006/,tt0465203
2,"Troy",2004,"Jun 22 2014, 19:57","",https://www.criticker.com/film/Troy/,tt0332452
2,"The Tunnel Movie",2011,"Jul 03 2021, 21:03","",https://www.criticker.com/film/The-Tunnel-Movie/,tt1735485
2,"The Turning",2020,"Apr 13 2020, 11:02","",https://www.criticker.com/film/The-Turning-2020/,tt7510346
2,"Twister",1996,"Jun 22 2014, 02:40","",https://www.criticker.com/film/Twister/,tt0117998
2,"V/H/S/94",2021,"Nov 27 2021, 04:19","",https://www.criticker.com/film/VHS94/,tt14867006
2,"Vertical Limit",2000,"Jun 29 2014, 00:28","",https://www.criticker.com/film/Vertical-Limit/,tt0190865
2,"Volcano",1997,"Jun 28 2014, 20:23","",https://www.criticker.com/film/Volcano-1997/,tt0120461
2,"The Walk",2015,"Nov 05 2018, 12:04","",https://www.criticker.com/film/The-Walk/,tt3488710
2,"The Walking Dead",2010,"May 19 2021, 05:38","",https://www.criticker.com/tv/The-Walking-Dead-2010/,tt1520211
2,"The Wandering Earth",2019,"Apr 19 2021, 02:48","",https://www.criticker.com/film/The-Wandering-Earth/,tt7605074
2,"War of the Worlds",2005,"Jun 21 2014, 22:00","",https://www.criticker.com/film/War-of-the-Worlds/,tt0407304
2,"Warrior",2011,"May 27 2015, 15:47","",https://www.criticker.com/film/Warrior/,tt1291584
2,"Waterworld",1995,"Jun 22 2014, 20:12","",https://www.criticker.com/film/Waterworld/,tt0114898
2,"What Dreams May Come",1998,"Jun 28 2014, 20:23","",https://www.criticker.com/film/What-Dreams-May-Come/,tt0120889
2,"Who Am I?",1998,"Jun 28 2014, 21:57","",https://www.criticker.com/film/Who-Am-I/,tt0127357
2,"Wishmaster 2: Evil Never Dies",1999,"Dec 27 2020, 06:19","",https://www.criticker.com/film/Wishmaster-2-Evil-Never-Dies/,tt0156182
2,"The Woman in the Window",2021,"May 22 2021, 06:57","",https://www.criticker.com/film/The-Woman-in-the-Window-2021/,tt6111574
2,"Wonder Woman 1984",2020,"Jul 12 2021, 00:53","",https://www.criticker.com/film/Wonder-Woman-1984/,tt7126948
2,"The World Is Not Enough",1999,"Jun 22 2014, 19:59","",https://www.criticker.com/film/The-World-Is-Not-Enough/,tt0143145
2,"Wrath of the Titans",2012,"Jun 21 2014, 22:13","",https://www.criticker.com/film/Wrath-of-the-Titans/,tt1646987
2,"Yes Man",2008,"Jun 21 2014, 21:41","",https://www.criticker.com/film/Yes-Man/,tt1068680
2,"You Don't Mess with the Zohan",2008,"Jun 21 2014, 21:51","",https://www.criticker.com/film/You-Dont-Mess-with-the/,tt0960144
2,"Zoolander",2001,"Jun 28 2014, 22:04","",https://www.criticker.com/film/Zoolander/,tt0196229
1,"13 Going on 30",2004,"Jun 21 2014, 22:08","",https://www.criticker.com/film/13-Going-on-30/,tt0337563
1,"2012",2009,"Jun 24 2014, 02:44","",https://www.criticker.com/film/2012-2009/,tt1190080
1,"300: Rise of an Empire",2014,"Dec 25 2020, 22:44","",https://www.criticker.com/film/300-Rise-of-an-Empire/,tt1253863
1,"The 6th Day",2000,"Jun 28 2014, 21:37","",https://www.criticker.com/film/The-6th-Day/,tt0216216
1,"Ó Paí, Ó",2007,"Jun 28 2014, 19:47","",https://www.criticker.com/film/O-O-Pai/,tt0895777
1,"The Adventures of Rocky and Bullwinkle",2000,"Jun 28 2014, 20:35","",https://www.criticker.com/film/The-Adventures-of-Rocky-and/,tt0131704
1,"Alexander",2004,"Jun 21 2014, 22:06","",https://www.criticker.com/film/Alexander/,tt0346491
1,"The Amazing Spider-Man 2",2014,"Jun 22 2014, 20:03","",https://www.criticker.com/film/The-Amazing-Spider-Man-2/,tt1872181
1,"The Amazing Spider-Man",2012,"Jun 29 2014, 23:14","",https://www.criticker.com/film/The-Amazing-Spider-Man-2012/,tt0948470
1,"American Pie 2",2001,"Jun 21 2014, 21:59","",https://www.criticker.com/film/American-Pie-2/,tt0252866
1,"American Wedding",2003,"Jun 22 2014, 19:57","",https://www.criticker.com/film/American-Wedding/,tt0328828
1,"Anaconda",1997,"Jun 21 2014, 22:23","",https://www.criticker.com/film/Anaconda/,tt0118615
1,"The Animal",2001,"Jun 28 2014, 21:49","",https://www.criticker.com/film/The-Animal/,tt0255798
1,"Armageddon",1998,"Jun 21 2014, 21:36","",https://www.criticker.com/film/Armageddon/,tt0120591
1,"Atlantis: The Lost Empire",2001,"Jun 29 2014, 01:04","",https://www.criticker.com/film/Atlantis-The-Lost-Empire/,tt0230011
1,"Bad Boys",1995,"Jun 22 2014, 02:39","",https://www.criticker.com/film/Bad-Boys-1995/,tt0112442
1,"Bad Boys II",2003,"Jun 21 2014, 22:01","",https://www.criticker.com/film/Bad-Boys-II/,tt0172156
1,"Batman v Superman: Dawn of Justice",2016,"Apr 01 2016, 01:59","",https://www.criticker.com/film/Batman-v-Superman-Dawn-of/,tt2975590
1,"The Beach",2000,"Jun 22 2014, 19:17","",https://www.criticker.com/film/The-Beach/,tt0163978
1,"Bewitched",2005,"Jun 29 2014, 01:05","",https://www.criticker.com/film/Bewitched/,tt0374536
1,"Blade: Trinity",2004,"Jun 21 2014, 21:58","",https://www.criticker.com/film/Blade-Trinity/,tt0359013
1,"The Book of Eli",2010,"Jun 21 2014, 21:55","",https://www.criticker.com/film/The-Book-of-Eli/,tt1037705
1,"Borderland",2007,"Dec 22 2020, 09:37","",https://www.criticker.com/film/Borderland/,tt0452592
1,"The Box",2009,"Jun 23 2014, 03:58","",https://www.criticker.com/film/The-Box-2009/,tt0362478
1,"The Bye Bye Man",2016,"Apr 26 2020, 05:43","",https://www.criticker.com/film/The-Bye-Bye-Man/,tt4030600
1,"Cats &amp; Dogs",2001,"Jun 28 2014, 21:55","",https://www.criticker.com/film/Cats-and-Dogs/,tt0239395
1,"Cazuza - O Tempo Não Pára",2004,"Jun 28 2014, 19:47","",https://www.criticker.com/film/Cazuza-O-Tempo-Nao/,tt0318590
1,"Charlie's Angels",2000,"Jun 21 2014, 21:39","",https://www.criticker.com/film/Charlies-Angels/,tt0160127
1,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,"Jun 21 2014, 21:43","",https://www.criticker.com/film/The-Chronicles-of-Narnia-The/,tt0363771
1,"The Chronicles of Riddick",2004,"Jun 21 2014, 21:51","",https://www.criticker.com/film/The-Chronicles-of-Riddick/,tt0296572
1,"Cilada.com",2011,"Jun 22 2014, 02:33","",https://www.criticker.com/film/Ciladacom/,tt1988573
1,"Click",2006,"Jun 21 2014, 21:33","",https://www.criticker.com/film/Click/,tt0389860
1,"Cloverfield",2008,"Jun 21 2014, 21:59","",https://www.criticker.com/film/Cloverfield/,tt1060277
1,"The Cloverfield Paradox",2018,"Feb 14 2018, 14:53","",https://www.criticker.com/film/The-Cloverfield-Paradox/,tt2548396
1,"Constantine",2005,"Jun 23 2014, 03:53","",https://www.criticker.com/film/Constantine/,tt0360486
1,"Countdown",2019,"Oct 10 2020, 05:51","",https://www.criticker.com/film/Countdown-2019/,tt10039344
1,"The Dark Tower",2017,"Jul 30 2020, 04:09","",https://www.criticker.com/film/The-Dark-Tower-2017/,tt1648190
1,"Dark Water",2005,"Jun 23 2014, 03:53","",https://www.criticker.com/film/Dark-Water-2005/,tt0382628
1,"Deliver Us from Evil",2014,"Jun 23 2019, 07:41","",https://www.criticker.com/film/Deliver-Us-from-Evil-2014/,tt2377322
1,"The Devil Wears Prada",2006,"Jun 21 2014, 21:31","",https://www.criticker.com/film/The-Devil-Wears-Prada/,tt0458352
1,"The Devil's Rejects",2005,"Jun 28 2014, 20:23","",https://www.criticker.com/film/The-Devils-Rejects/,tt0395584
1,"The Dictator",2012,"Jun 22 2014, 20:09","",https://www.criticker.com/film/The-Dictator/,tt1645170
1,"Die Another Day",2002,"Jun 21 2014, 22:31","",https://www.criticker.com/film/Die-Another-Day/,tt0246460
1,"Disturbia",2007,"Jun 21 2014, 22:14","",https://www.criticker.com/film/Disturbia/,tt0486822
1,"Duplex",2003,"Jun 22 2014, 02:30","",https://www.criticker.com/film/Duplex/,tt0266489
1,"Elf",2003,"Jun 21 2014, 22:07","",https://www.criticker.com/film/Elf/,tt0319343
1,"Enough",2002,"Jun 28 2014, 21:30","",https://www.criticker.com/film/Enough/,tt0278435
1,"Evil Dead",2013,"Jun 23 2014, 03:49","",https://www.criticker.com/film/Evil-Dead/,tt1288558
1,"Exorcist II: The Heretic",1977,"Jun 21 2014, 22:08","",https://www.criticker.com/film/Exorcist-II-The-Heretic/,tt0076009
1,"Fantastic Four",2005,"Jun 21 2014, 22:24","",https://www.criticker.com/film/Fantastic-Four/,tt0120667
1,"Fantastic Four: Rise of the Silver Surfer",2007,"Jun 21 2014, 21:43","",https://www.criticker.com/film/Fantastic-Four-Rise-of-the/,tt0486576
1,"Four Brothers",2005,"Jun 21 2014, 22:18","",https://www.criticker.com/film/Four-Brothers/,tt0430105
1,"Get a Job",2016,"Nov 05 2018, 02:03","",https://www.criticker.com/film/Get-a-Job-2016/,tt1468846
1,"Godzilla",1998,"Jun 21 2014, 21:49","",https://www.criticker.com/film/Godzilla/,tt0120685
1,"Good Will Hunting",1997,"Jun 21 2014, 21:35","",https://www.criticker.com/film/Good-Will-Hunting/,tt0119217
1,"Grown Ups",2010,"Jun 18 2020, 15:51","",https://www.criticker.com/film/Grown-Ups-2010/,tt1375670
1,"Hart's War",2002,"Jun 22 2014, 19:58","",https://www.criticker.com/film/Harts-War/,tt0251114
1,"Hitch",2005,"Jun 21 2014, 21:56","",https://www.criticker.com/film/Hitch/,tt0386588
1,"Hitchcock",2012,"Jun 28 2014, 21:25","",https://www.criticker.com/film/Hitchcock/,tt0975645
1,"Home Alone 3",1997,"Jun 21 2014, 21:41","",https://www.criticker.com/film/Home-Alone-3/,tt0119303
1,"Horizon Line",2020,"May 04 2021, 06:00","",https://www.criticker.com/film/Horizon-Line/,tt5498354
1,"Hostel",2005,"Jun 21 2014, 21:48","",https://www.criticker.com/film/Hostel/,tt0450278
1,"How It Ends",2018,"Jul 25 2018, 06:08","",https://www.criticker.com/film/How-It-Ends/,tt5246700
1,"I Am Legend",2007,"Jun 21 2014, 22:14","",https://www.criticker.com/film/I-Am-Legend/,tt0480249
1,"I, Robot",2004,"Jun 21 2014, 21:42","",https://www.criticker.com/film/I-Robot/,tt0343818
1,"I.T.",2016,"Jul 31 2019, 06:43","",https://www.criticker.com/film/IT-2016/,tt2679552
1,"The Illusionist",2006,"Jun 21 2014, 22:22","",https://www.criticker.com/film/The-Illusionist/,tt0443543
1,"The Incredible Hulk",2008,"Jun 22 2014, 18:58","",https://www.criticker.com/film/The-Incredible-Hulk/,tt0800080
1,"Iron Man",2008,"Jun 21 2014, 21:41","",https://www.criticker.com/film/Iron-Man/,tt0371746
1,"Jexi",2019,"May 02 2020, 06:05","",https://www.criticker.com/film/Jexi/,tt9354944
1,"Lara Croft Tomb Raider: The Cradle of Life",2003,"Jun 28 2014, 19:42","",https://www.criticker.com/film/Lara-Croft-Tomb-Raider-The/,tt0325703
1,"Lara Croft:  Tomb Raider",2001,"Jun 21 2014, 22:00","",https://www.criticker.com/film/Lara-Croft-Tomb-Raider/,tt0146316
1,"The Last Face",2016,"Sep 09 2017, 18:50","",https://www.criticker.com/film/The-Last-Face/,tt3286560
1,"Last Stop 174",2008,"Jun 23 2014, 03:52","",https://www.criticker.com/film/Last-Stop-174/,tt1280567
1,"Let's Be Evil",2016,"Dec 17 2016, 20:16","",https://www.criticker.com/film/Lets-Be-Evil/,tt3655682
1,"Lisbela E O Prisioneiro",2003,"Jun 22 2014, 02:30","",https://www.criticker.com/film/Lisbela-E-O-Prisioneiro/,tt0367975
1,"The Longest Yard",2005,"Jun 21 2014, 22:13","",https://www.criticker.com/film/The-Longest-Yard-2005/,tt0398165
1,"Lost in Space",1998,"Jun 22 2014, 18:57","",https://www.criticker.com/film/Lost-in-Space/,tt0120738
1,"Mama",2013,"Jun 29 2014, 00:29","",https://www.criticker.com/film/Mama-2013/,tt2023587
1,"The Mangler",1995,"Feb 08 2021, 02:37","",https://www.criticker.com/film/The-Mangler/,tt0113762
1,"La Marca del Demonio",2020,"Apr 05 2020, 17:41","",https://www.criticker.com/film/La-Marca-del-Demonio/,tt7263040
1,"The Mask of Zorro",1998,"Jun 21 2014, 21:46","",https://www.criticker.com/film/The-Mask-of-Zorro/,tt0120746
1,"Master and Commander: The Far Side of the World",2003,"Jun 28 2014, 20:24","",https://www.criticker.com/film/Master-and-Commander-The-Far/,tt0311113
1,"The Matrix Revolutions",2003,"Jun 21 2014, 21:25","",https://www.criticker.com/film/The-Matrix-Revolutions/,tt0242653
1,"Mission: Impossible 2",2000,"Jun 21 2014, 21:26","",https://www.criticker.com/film/Mission-Impossible-2/,tt0120755
1,"Monster House",2006,"Jun 21 2014, 21:38","",https://www.criticker.com/film/Monster-House/,tt0385880
1,"Moon",2009,"Jun 22 2014, 20:07","",https://www.criticker.com/film/Moon-2009/,tt1182345
1,"Mortal Kombat",1995,"Jun 21 2014, 21:51","",https://www.criticker.com/film/Mortal-Kombat/,tt0113855
1,"Mortal Kombat: Annihilation",1997,"Jun 21 2014, 21:36","",https://www.criticker.com/film/Mortal-Kombat-Annihilation/,tt0119707
1,"The Mothman Prophecies",2002,"Jun 22 2014, 02:39","",https://www.criticker.com/film/The-Mothman-Prophecies/,tt0265349
1,"Mr. Deeds",2002,"Jun 28 2014, 21:49","",https://www.criticker.com/film/Mr-Deeds/,tt0280590
1,"Mulheres Alteradas",2018,"Feb 02 2020, 05:12","",https://www.criticker.com/film/Mulheres-Alteradas/,tt7867358
1,"The Mummy Returns",2001,"Jun 21 2014, 21:46","",https://www.criticker.com/film/The-Mummy-Returns/,tt0209163
1,"The Mummy",1999,"Jun 21 2014, 21:28","",https://www.criticker.com/film/The-Mummy-1999/,tt0120616
1,"Nacho Libre",2006,"Jun 22 2014, 19:18","",https://www.criticker.com/film/Nacho-Libre/,tt0457510
1,"National Treasure",2004,"Jun 21 2014, 21:45","",https://www.criticker.com/film/National-Treasure/,tt0368891
1,"National Treasure: Book of Secrets",2007,"Jun 21 2014, 22:15","",https://www.criticker.com/film/National-Treasure-Book-of-Secrets/,tt0465234
1,"The Night Before",2015,"Dec 16 2018, 17:40","",https://www.criticker.com/film/The-Night-Before-2015/,tt3530002
1,"Nutty Professor II: The Klumps",2000,"Jun 28 2014, 20:37","",https://www.criticker.com/film/Nutty-Professor-II-The-Klumps/,tt0144528
1,"The Nutty Professor",1996,"Jun 21 2014, 21:39","",https://www.criticker.com/film/The-Nutty-Professor-1996/,tt0117218
1,"The Omen",2006,"Jun 28 2014, 21:52","",https://www.criticker.com/film/The-Omen-2006/,tt0466909
1,"Once Upon a Time in Mexico",2003,"May 27 2015, 15:42","",https://www.criticker.com/film/Once-Upon-a-Time-in-2003/,tt0285823
1,"Open Water",2003,"Jun 22 2014, 20:00","",https://www.criticker.com/film/Open-Water/,tt0374102
1,"The Orphanage",2007,"Jun 29 2014, 00:58","",https://www.criticker.com/film/The-Orphanage/,tt0464141
1,"Paranormal Activity",2009,"Jun 21 2014, 22:29","",https://www.criticker.com/film/Paranormal-Activity/,tt1179904
1,"Patch Adams",1998,"Jun 28 2014, 20:59","",https://www.criticker.com/film/Patch-Adams/,tt0129290
1,"Pawn Sacrifice",2015,"Jan 27 2016, 00:24","",https://www.criticker.com/film/Pawn-Sacrifice/,tt1596345
1,"Pee-wee's Big Adventure",1985,"Jun 29 2014, 01:07","",https://www.criticker.com/film/Pee-wees-Big-Adventure/,tt0089791
1,"The Pink Panther",2006,"Jun 22 2014, 20:00","",https://www.criticker.com/film/The-Pink-Panther-2006/,tt0383216
1,"Pixels",2015,"Jul 31 2018, 07:19","",https://www.criticker.com/film/Pixels-2015/,tt2120120
1,"Planet of the Apes",2001,"Jun 21 2014, 22:28","",https://www.criticker.com/film/Planet-of-the-Apes-2001/,tt0133152
1,"Pokemon: Power of One",1999,"Jun 28 2014, 20:24","",https://www.criticker.com/film/Pokemon-Power-of-One/,tt0210234
1,"Police Story",1985,"Jun 28 2014, 21:58","",https://www.criticker.com/film/Police-Story/,tt0089374
1,"Poseidon",2006,"Jun 21 2014, 21:50","",https://www.criticker.com/film/Poseidon/,tt0409182
1,"Predator 2",1990,"Jun 21 2014, 21:47","",https://www.criticker.com/film/Predator-2/,tt0100403
1,"Riding the Bullet",2004,"Mar 31 2021, 05:29","",https://www.criticker.com/film/Riding-the-Bullet/,tt0355954
1,"The Ring",2002,"Jun 21 2014, 22:00","",https://www.criticker.com/film/The-Ring-2002/,tt0298130
1,"Robots",2005,"Jun 22 2014, 02:05","",https://www.criticker.com/film/Robots/,tt0358082
1,"Rock Star",2001,"Jun 29 2014, 01:02","",https://www.criticker.com/film/Rock-Star/,tt0202470
1,"Room 237",2012,"Jun 22 2014, 18:57","",https://www.criticker.com/film/Room-237/,tt2085910
1,"Rush Hour",1998,"Jun 22 2014, 19:55","",https://www.criticker.com/film/Rush-Hour/,tt0120812
1,"Rush Hour 2",2001,"Jun 21 2014, 21:40","",https://www.criticker.com/film/Rush-Hour-2/,tt0266915
1,"Rush Hour 3",2007,"Jun 24 2014, 02:46","",https://www.criticker.com/film/Rush-Hour-3/,tt0293564
1,"Scary Movie 2",2001,"Jun 22 2014, 18:55","",https://www.criticker.com/film/Scary-Movie-2/,tt0257106
1,"Scary Movie 3",2003,"Jun 21 2014, 21:45","",https://www.criticker.com/film/Scary-Movie-3/,tt0306047
1,"Scary Movie 4",2006,"Jun 24 2014, 02:44","",https://www.criticker.com/film/Scary-Movie-4/,tt0362120
1,"Scooby-Doo",2002,"Jun 22 2014, 02:33","",https://www.criticker.com/film/Scooby-Doo/,tt0267913
1,"Scooby-Doo 2: Monsters Unleashed",2004,"Jun 22 2014, 02:34","",https://www.criticker.com/film/Scooby-Doo-2-Monsters-Unleashed/,tt0331632
1,"Shakespeare in Love",1998,"Jul 13 2016, 16:31","",https://www.criticker.com/film/Shakespeare-in-Love/,tt0138097
1,"Showtime",2002,"Jun 28 2014, 20:35","",https://www.criticker.com/film/Showtime/,tt0284490
1,"The Silence",2019,"May 05 2019, 06:25","",https://www.criticker.com/film/The-Silence-2019/,tt7315484
